,ping_jitter,ping_latency,ping_low,ping_high,hostname,date,predictions,basic_ema_anomaly,dspot_anomaly,tuned_dspot_anomaly
2390,3.895,13.8185,9.2315,17.4815,24a22bf,2025-07-31 15:00:34.000000000,False,True,False,False
2391,4.353,12.175,8.332,17.131,24a22bf,2025-07-31 18:00:35.000000000,False,False,False,False
2392,0.533,13.203,12.77,14.397,24a22bf,2025-07-31 21:00:28.000000000,False,False,False,False
2393,0.334,12.488,12.189,12.95,25b3303,2025-04-16 00:00:30.000000000,False,False,False,False
2394,0.334,12.488,12.189,12.95,25b3303,2025-04-16 03:00:30.000000000,False,False,False,False
2395,0.334,12.488,12.189,12.95,25b3303,2025-04-16 06:00:30.000000000,False,False,False,False
2396,0.334,12.488,12.189,12.95,25b3303,2025-04-16 09:00:30.000000000,False,False,False,False
2397,0.334,12.488,12.189,12.95,25b3303,2025-04-16 12:00:30.000000000,False,False,False,False
2398,0.334,12.488,12.189,12.95,25b3303,2025-04-16 15:00:30.000000000,False,False,False,False
2399,0.334,12.488,12.189,12.95,25b3303,2025-04-16 18:00:30.000000000,False,False,False,False
2400,0.334,12.488,12.189,12.95,25b3303,2025-04-16 21:00:30.000000000,False,False,False,False
2401,0.334,12.488,12.189,12.95,25b3303,2025-04-17 00:00:30.000000000,False,False,False,False
2402,0.334,12.488,12.189,12.95,25b3303,2025-04-17 03:00:30.000000000,False,False,False,False
2403,0.334,12.488,12.189,12.95,25b3303,2025-04-17 06:00:30.000000000,False,False,False,False
2404,0.334,12.488,12.189,12.95,25b3303,2025-04-17 09:00:30.000000000,False,False,False,False
2405,0.334,12.488,12.189,12.95,25b3303,2025-04-17 12:00:30.000000000,False,False,False,False
2406,0.334,12.488,12.189,12.95,25b3303,2025-04-17 15:00:30.000000000,False,False,False,False
2407,0.334,12.488,12.189,12.95,25b3303,2025-04-17 18:00:30.000000000,False,False,False,False
2408,0.334,12.488,12.189,12.95,25b3303,2025-04-17 21:00:30.000000000,False,False,False,False
2409,0.334,12.488,12.189,12.95,25b3303,2025-04-18 00:00:30.000000000,False,False,False,False
2410,0.334,12.488,12.189,12.95,25b3303,2025-04-18 03:00:30.000000000,False,False,False,False
2411,0.334,12.488,12.189,12.95,25b3303,2025-04-18 06:00:30.000000000,False,False,False,False
2412,0.334,12.488,12.189,12.95,25b3303,2025-04-18 09:00:30.000000000,False,False,False,False
2413,0.334,12.488,12.189,12.95,25b3303,2025-04-18 12:00:30.000000000,False,False,False,False
2414,2.355,15.925,14.861,19.012,25b3303,2025-04-18 15:00:30.000000000,False,False,False,False
2415,0.334,12.488,12.189,12.95,25b3303,2025-04-18 18:00:30.000000000,False,False,False,False
2416,0.334,12.488,12.189,12.95,25b3303,2025-04-18 21:00:30.000000000,False,False,False,False
2417,0.334,12.488,12.189,12.95,25b3303,2025-04-19 00:00:30.000000000,False,False,False,False
2418,0.334,12.488,12.189,12.95,25b3303,2025-04-19 03:00:30.000000000,False,False,False,False
2419,3.873,8.674,6.889,13.513,25b3303,2025-04-19 06:00:31.000000000,False,False,False,False
2420,1.869,14.207,12.749,16.688,25b3303,2025-04-19 09:00:32.000000000,False,False,False,False
2421,4.301,14.897,9.722,16.628,25b3303,2025-04-19 12:00:32.000000000,False,False,False,False
2422,0.334,12.488,12.189,12.95,25b3303,2025-04-19 15:00:30.000000000,False,False,False,False
2423,0.334,12.488,12.189,12.95,25b3303,2025-04-19 18:00:30.000000000,False,False,False,False
2424,0.334,12.488,12.189,12.95,25b3303,2025-04-19 21:00:30.000000000,False,False,False,False
2425,0.334,12.488,12.189,12.95,25b3303,2025-04-20 00:00:30.000000000,False,False,False,False
2426,0.334,12.488,12.189,12.95,25b3303,2025-04-20 03:00:30.000000000,False,False,False,False
2427,0.334,12.488,12.189,12.95,25b3303,2025-04-20 06:00:30.000000000,False,False,False,False
2428,0.334,12.488,12.189,12.95,25b3303,2025-04-20 09:00:30.000000000,False,False,False,False
2429,0.334,12.488,12.189,12.95,25b3303,2025-04-20 12:00:30.000000000,False,False,False,False
2430,0.334,12.488,12.189,12.95,25b3303,2025-04-20 15:00:30.000000000,False,False,False,False
2431,0.334,12.488,12.189,12.95,25b3303,2025-04-20 18:00:30.000000000,False,False,False,False
2432,0.334,12.488,12.189,12.95,25b3303,2025-04-20 21:00:30.000000000,False,False,False,False
2433,0.334,12.488,12.189,12.95,25b3303,2025-04-21 00:00:30.000000000,False,False,False,False
2434,0.334,12.488,12.189,12.95,25b3303,2025-04-21 03:00:30.000000000,False,False,False,False
2435,0.334,12.488,12.189,12.95,25b3303,2025-04-21 06:00:30.000000000,False,False,False,False
2436,0.334,12.488,12.189,12.95,25b3303,2025-04-21 09:00:30.000000000,False,False,False,False
2437,0.334,12.488,12.189,12.95,25b3303,2025-04-21 12:00:30.000000000,False,False,False,False
2438,0.334,12.488,12.189,12.95,25b3303,2025-04-21 15:00:30.000000000,False,False,False,False
2439,0.334,12.488,12.189,12.95,25b3303,2025-04-21 18:00:30.000000000,False,False,False,False
2440,0.334,12.488,12.189,12.95,25b3303,2025-04-21 21:00:30.000000000,False,False,False,False
2441,0.334,12.488,12.189,12.95,25b3303,2025-04-22 00:00:30.000000000,False,False,False,False
2442,0.334,12.488,12.189,12.95,25b3303,2025-04-22 03:00:30.000000000,False,False,False,False
2443,0.334,12.488,12.189,12.95,25b3303,2025-04-22 06:00:30.000000000,False,False,False,False
2444,0.334,12.488,12.189,12.95,25b3303,2025-04-22 09:00:30.000000000,False,False,False,False
2445,0.334,12.488,12.189,12.95,25b3303,2025-04-22 12:00:30.000000000,False,False,False,False
2446,5.592,10.839,8.006,15.539,25b3303,2025-04-22 15:00:29.000000000,False,False,False,False
2447,0.334,12.488,12.189,12.95,25b3303,2025-04-22 18:00:30.000000000,False,False,False,False
2448,1.956,16.823,14.232,17.934,25b3303,2025-04-22 21:00:27.000000000,True,True,True,False
2449,0.334,12.488,12.189,12.95,25b3303,2025-04-23 00:00:30.000000000,False,False,False,False
2450,0.334,12.488,12.189,12.95,25b3303,2025-04-23 03:00:30.000000000,False,False,False,False
2451,0.334,12.488,12.189,12.95,25b3303,2025-04-23 06:00:30.000000000,False,False,False,False
2452,0.334,12.488,12.189,12.95,25b3303,2025-04-23 09:00:30.000000000,False,False,False,False
2453,0.334,12.488,12.189,12.95,25b3303,2025-04-23 12:00:30.000000000,False,False,False,False
2454,0.334,12.488,12.189,12.95,25b3303,2025-04-23 15:00:30.000000000,False,False,False,False
2455,0.334,12.488,12.189,12.95,25b3303,2025-04-23 18:00:30.000000000,False,False,False,False
2456,0.334,12.488,12.189,12.95,25b3303,2025-04-23 21:00:30.000000000,False,False,False,False
2457,0.334,12.488,12.189,12.95,25b3303,2025-04-24 00:00:30.000000000,False,False,False,False
2458,0.334,12.488,12.189,12.95,25b3303,2025-04-24 03:00:30.000000000,False,False,False,False
2459,0.334,12.488,12.189,12.95,25b3303,2025-04-24 06:00:30.000000000,False,False,False,False
2460,0.334,12.488,12.189,12.95,25b3303,2025-04-24 09:00:30.000000000,False,False,False,False
2461,0.334,12.488,12.189,12.95,25b3303,2025-04-24 12:00:30.000000000,False,False,False,False
2462,1.956,16.823,14.232,17.934,25b3303,2025-04-24 15:00:30.000000000,True,True,True,False
2463,1.956,16.823,14.232,17.934,25b3303,2025-04-24 18:00:30.000000000,True,True,True,False
2464,1.956,16.823,14.232,17.934,25b3303,2025-04-24 21:00:30.000000000,True,True,True,False
2465,1.956,16.823,14.232,17.934,25b3303,2025-04-25 00:00:30.000000000,True,True,True,False
2466,1.956,16.823,14.232,17.934,25b3303,2025-04-25 03:00:30.000000000,True,True,True,False
2467,1.956,16.823,14.232,17.934,25b3303,2025-04-25 06:00:30.000000000,True,True,True,False
2468,1.956,16.823,14.232,17.934,25b3303,2025-04-25 09:00:30.000000000,True,True,True,False
2469,1.956,16.823,14.232,17.934,25b3303,2025-04-25 12:00:30.000000000,True,True,True,False
2470,1.956,16.823,14.232,17.934,25b3303,2025-04-25 15:00:30.000000000,True,True,True,False
2471,1.956,16.823,14.232,17.934,25b3303,2025-04-25 18:00:30.000000000,True,True,True,False
2472,1.956,16.823,14.232,17.934,25b3303,2025-04-25 21:00:30.000000000,True,True,True,False
2473,1.956,16.823,14.232,17.934,25b3303,2025-04-26 00:00:30.000000000,True,True,True,False
2474,1.956,16.823,14.232,17.934,25b3303,2025-04-26 03:00:30.000000000,True,True,True,False
2475,1.956,16.823,14.232,17.934,25b3303,2025-04-26 06:00:30.000000000,True,True,True,False
2476,1.956,16.823,14.232,17.934,25b3303,2025-04-26 09:00:30.000000000,True,True,True,False
2477,1.956,16.823,14.232,17.934,25b3303,2025-04-26 12:00:30.000000000,True,True,True,False
2478,1.956,16.823,14.232,17.934,25b3303,2025-04-26 15:00:30.000000000,True,True,True,False
2479,1.956,16.823,14.232,17.934,25b3303,2025-04-26 18:00:30.000000000,True,True,True,False
2480,1.956,16.823,14.232,17.934,25b3303,2025-04-26 21:00:30.000000000,True,True,True,False
2481,1.956,16.823,14.232,17.934,25b3303,2025-04-27 00:00:30.000000000,True,True,True,False
2482,1.956,16.823,14.232,17.934,25b3303,2025-04-27 03:00:30.000000000,True,True,True,False
2483,1.956,16.823,14.232,17.934,25b3303,2025-04-27 06:00:30.000000000,True,True,True,False
2484,1.956,16.823,14.232,17.934,25b3303,2025-04-27 09:00:30.000000000,True,True,True,False
2485,2.326,8.747,7.929,16.167,25b3303,2025-04-27 12:00:29.000000000,False,False,False,False
2486,4.323,9.87,7.99,16.199,25b3303,2025-04-27 15:00:25.000000000,False,False,False,False
2487,1.848,15.773,12.947,18.575,25b3303,2025-04-27 18:00:32.000000000,False,False,False,False
2488,1.956,16.823,14.232,17.934,25b3303,2025-04-27 21:00:30.000000000,True,True,True,False
2489,1.956,16.823,14.232,17.934,25b3303,2025-04-28 00:00:30.000000000,True,True,True,False
2490,5.031,13.558,8.812,16.518,25b3303,2025-04-28 03:00:33.000000000,False,False,False,False
2491,1.956,16.823,14.232,17.934,25b3303,2025-04-28 06:00:30.000000000,True,True,True,False
2492,0.952,7.935,6.206,8.695,25b3303,2025-04-28 09:00:32.000000000,False,False,False,False
2493,0.334,12.488,12.189,12.95,25b3303,2025-04-28 12:00:30.000000000,False,False,False,False
2494,1.956,16.823,14.232,17.934,25b3303,2025-04-28 15:00:30.000000000,True,True,True,False
2495,1.956,16.823,14.232,17.934,25b3303,2025-04-28 18:00:30.000000000,True,True,True,False
2496,1.956,16.823,14.232,17.934,25b3303,2025-04-28 21:00:30.000000000,True,True,True,False
2497,0.334,12.488,12.189,12.95,25b3303,2025-04-29 00:00:30.000000000,False,False,False,False
2498,1.956,16.823,14.232,17.934,25b3303,2025-04-29 03:00:30.000000000,True,True,True,False
2499,1.956,16.823,14.232,17.934,25b3303,2025-04-29 06:00:30.000000000,True,True,True,False
2500,1.956,16.823,14.232,17.934,25b3303,2025-04-29 09:00:30.000000000,True,True,True,False
2501,1.956,16.823,14.232,17.934,25b3303,2025-04-29 12:00:30.000000000,True,True,True,False
2502,2.326,8.747,7.929,16.167,25b3303,2025-04-29 15:00:30.000000000,False,False,False,False
2503,1.956,16.823,14.232,17.934,25b3303,2025-04-29 18:00:30.000000000,True,True,True,False
2504,1.956,16.823,14.232,17.934,25b3303,2025-04-29 21:00:30.000000000,True,True,True,False
2505,2.326,8.747,7.929,16.167,25b3303,2025-04-30 00:00:30.000000000,False,False,False,False
2506,1.956,16.823,14.232,17.934,25b3303,2025-04-30 03:00:30.000000000,True,True,True,False
2507,2.275,8.775,7.831,15.561,25b3303,2025-04-30 06:06:18.000000000,False,False,False,False
2508,3.729,8.502,7.824,14.71,25b3303,2025-04-30 09:00:35.000000000,False,False,False,False
2509,3.729,8.502,7.824,14.71,25b3303,2025-04-30 12:00:27.000000000,False,False,False,False
2510,1.072,13.224,12.292,13.858,25b3303,2025-04-30 15:00:29.000000000,False,False,False,False
2511,1.733,16.45,13.536,17.287,25b3303,2025-04-30 18:00:36.000000000,True,False,True,False
2512,12.198,9.934,6.761,26.148,25b3303,2025-04-30 21:00:36.000000000,False,False,False,False
2513,3.785,12.0245,9.0735,17.301000000000002,25b3303,2025-05-27 00:00:28.500000000,False,False,False,False
2514,1.5070000000000001,13.9245,11.999,15.7305,25b3303,2025-05-27 03:00:26.500000000,False,False,False,False
2515,1.594,12.879999999999999,10.6395,13.702,25b3303,2025-05-27 06:00:37.000000000,False,False,False,False
2516,2.729,11.239,8.9375,13.795,25b3303,2025-05-27 09:00:41.000000000,False,False,False,False
2517,2.473,16.007,13.166,18.0075,25b3303,2025-05-27 12:00:34.500000000,False,True,False,False
2518,0.605,8.151,7.899,8.738,25b3303,2025-05-27 15:00:45.000000000,False,False,False,False
2519,4.2025,13.714500000000001,10.029,17.889000000000003,25b3303,2025-05-27 18:00:41.000000000,False,False,False,False
2520,1.541,8.4275,7.9145,12.705499999999999,25b3303,2025-05-27 21:00:30.500000000,False,False,False,False
2521,3.7885,13.6045,10.9435,17.3215,25b3303,2025-05-28 00:00:44.500000000,False,False,False,False
2522,3.3735,12.434999999999999,8.6085,16.8045,25b3303,2025-05-28 03:00:31.000000000,False,False,False,False
2523,2.683,12.974,9.844999999999999,16.753,25b3303,2025-05-28 06:00:37.500000000,False,False,False,False
2524,3.7955,12.254,9.779,17.366500000000002,25b3303,2025-05-28 09:00:48.500000000,False,False,False,False
2525,5.0845,14.489,10.817499999999999,19.0165,25b3303,2025-05-28 12:00:35.000000000,False,True,False,False
2526,3.0999999999999996,10.34,8.1365,15.203499999999998,25b3303,2025-05-28 15:00:39.000000000,False,False,False,False
2527,3.239,13.235,10.0455,15.896999999999998,25b3303,2025-05-28 18:00:31.000000000,False,False,False,False
2528,3.07,12.1425,10.286999999999999,18.2015,25b3303,2025-05-28 21:00:40.000000000,False,False,False,False
2529,4.3455,11.2175,7.8215,18.944000000000003,25b3303,2025-05-29 00:00:42.000000000,False,False,False,False
2530,1.8415,14.683,12.348500000000001,17.18,25b3303,2025-05-29 03:00:40.500000000,False,True,False,False
2531,5.138,12.739,8.312,18.326500000000003,25b3303,2025-05-29 06:00:30.500000000,False,False,False,False
2532,3.646,14.065999999999999,10.8185,17.618499999999997,25b3303,2025-05-29 09:00:39.000000000,False,True,False,False
2533,4.263,13.517,10.047,17.763,25b3303,2025-05-29 12:00:29.000000000,False,False,False,False
2534,2.0025,14.4835,12.691,17.297,25b3303,2025-05-29 15:00:37.500000000,False,True,False,False
2535,3.7895000000000003,9.9095,7.230499999999999,14.9695,25b3303,2025-05-29 18:00:40.000000000,False,False,False,False
2536,5.01,15.422,8.627,18.673,25b3303,2025-05-29 21:00:30.000000000,False,True,False,False
2537,2.429,11.09,10.058,16.753999999999998,25b3303,2025-05-30 00:00:29.000000000,False,False,False,False
2538,1.7349999999999999,12.588000000000001,10.057,13.6155,25b3303,2025-05-30 03:00:35.000000000,False,False,False,False
2539,1.851,14.2695,12.1755,15.7995,25b3303,2025-05-30 06:00:26.500000000,False,True,False,False
2540,1.7035,11.913499999999999,10.156,16.416,25b3303,2025-05-30 09:00:29.500000000,False,False,False,False
2541,2.59,10.2515,7.856999999999999,13.391000000000002,25b3303,2025-05-30 12:00:35.000000000,False,False,False,False
2542,1.6320000000000001,9.163499999999999,7.9030000000000005,12.331,25b3303,2025-05-30 15:00:41.500000000,False,False,False,False
2543,3.8869999999999996,14.261500000000002,10.34,18.276,25b3303,2025-05-30 18:00:44.500000000,False,True,False,False
2544,4.1185,12.471,8.5155,17.323500000000003,25b3303,2025-05-30 21:00:41.500000000,False,False,False,False
2545,2.029,13.6395,9.433,16.5715,25b3303,2025-05-31 00:00:19.500000000,False,False,False,False
2546,1.434,8.768,7.155,9.525,25b3303,2025-05-31 03:00:11.000000000,False,False,False,False
2547,1.729,8.899,7.727,13.524,25b3303,2025-05-31 03:47:53.000000000,False,False,False,False
2548,1.7810000000000001,13.006,11.269,17.049,25b3303,2025-05-31 06:00:36.500000000,False,False,False,False
2549,1.3415,13.3585,11.878499999999999,15.401499999999999,25b3303,2025-05-31 09:00:20.000000000,False,False,False,False
2550,1.7614999999999998,12.349499999999999,10.328,16.721,25b3303,2025-05-31 12:00:26.500000000,False,False,False,False
2551,1.432,16.406,14.215,17.321,25b3303,2025-05-31 15:00:32.000000000,True,True,True,False
2552,1.674,13.282,12.437,17.289,25b3303,2025-05-31 18:00:38.000000000,False,False,False,False
2553,2.463,15.677,12.63,17.989,25b3303,2025-05-31 21:00:40.000000000,False,True,False,False
2554,1.415,9.500499999999999,7.745000000000001,12.642,25b3303,2025-06-01 00:00:28.000000000,False,False,False,False
2555,1.2974999999999999,12.9085,8.3255,13.1195,25b3303,2025-06-01 03:00:36.000000000,False,False,False,False
2556,2.8205,12.6785,10.398,15.809000000000001,25b3303,2025-06-01 06:00:32.000000000,False,False,False,False
2557,1.5925,11.078,9.9965,13.2625,25b3303,2025-06-01 09:00:31.000000000,False,False,False,False
2558,2.4735,12.315999999999999,10.073,16.9465,25b3303,2025-06-01 12:00:33.500000000,False,False,False,False
2559,56.122,15.276,12.5195,124.077,25b3303,2025-06-01 15:00:36.500000000,False,True,False,False
2560,2.7215,13.812,10.122,18.8365,25b3303,2025-06-01 18:00:37.000000000,False,False,False,False
2561,2.569,14.0205,10.1935,17.226,25b3303,2025-06-01 21:00:26.000000000,False,True,False,False
2562,2.5709999999999997,13.524000000000001,12.2375,16.926000000000002,25b3303,2025-06-02 00:00:36.000000000,False,False,False,False
2563,2.428,14.372,12.0135,17.223,25b3303,2025-06-02 03:00:46.000000000,False,True,False,False
2564,2.8155,10.778,9.993500000000001,15.6405,25b3303,2025-06-02 06:00:31.500000000,False,False,False,False
2565,2.734,13.71,12.0165,17.098,25b3303,2025-06-02 09:00:28.000000000,False,False,False,False
2566,0.9344999999999999,8.3195,7.503,9.0195,25b3303,2025-06-02 12:00:20.000000000,False,False,False,False
2567,1.978,11.537500000000001,10.1495,16.139499999999998,25b3303,2025-06-02 15:00:23.000000000,False,False,False,False
2568,56.097,15.1785,12.4895,123.998,25b3303,2025-06-02 18:00:30.000000000,False,True,False,False
2569,1.4555,13.4495,12.4925,16.9515,25b3303,2025-06-02 21:00:27.000000000,False,False,False,False
2570,56.019999999999996,12.1545,9.6155,121.5515,25b3303,2025-06-03 00:00:26.500000000,False,False,False,False
2571,1.2235,13.067,11.374500000000001,14.923000000000002,25b3303,2025-06-03 03:00:37.500000000,False,False,False,False
2572,1.77,11.963000000000001,10.179,15.376999999999999,25b3303,2025-06-03 06:00:30.000000000,False,False,False,False
2573,56.378499999999995,14.9565,13.038,125.029,25b3303,2025-06-03 09:00:26.500000000,False,True,False,False
2574,2.2405,14.046,12.214500000000001,16.9205,25b3303,2025-06-03 12:00:32.000000000,False,True,False,False
2575,3.9435000000000002,11.594000000000001,8.12,17.558500000000002,25b3303,2025-06-03 15:00:38.000000000,False,False,False,False
2576,2.476,11.343499999999999,7.9765,15.8675,25b3303,2025-06-03 18:00:20.500000000,False,False,False,False
2577,3.0410000000000004,10.663,7.7364999999999995,16.186,25b3303,2025-06-03 21:00:36.000000000,False,False,False,False
2578,2.591,11.169,8.028,14.4885,25b3303,2025-06-04 00:00:20.500000000,False,False,False,False
2579,3.671,11.9255,8.4855,15.831999999999999,25b3303,2025-06-04 03:00:18.000000000,False,False,False,False
2580,1.837,12.0415,10.132000000000001,16.558999999999997,25b3303,2025-06-04 06:00:23.000000000,False,False,False,False
2581,2.3625,12.412500000000001,10.183,14.83,25b3303,2025-06-04 09:00:33.000000000,False,False,False,False
2582,3.713,16.266,12.947,19.393,25b3303,2025-06-04 12:00:37.000000000,False,True,False,False
2583,2.205,14.337,12.33,16.782,25b3303,2025-06-04 15:00:41.000000000,False,True,False,False
2584,0.732,8.441,7.365,9.157,25b3303,2025-06-04 18:00:33.000000000,False,False,False,False
2585,1.099,8.412,7.671,9.354,25b3303,2025-06-04 21:00:31.000000000,False,False,False,False
2586,3.302,11.055,7.979,13.3,25b3303,2025-06-05 00:08:12.000000000,False,False,False,False
2587,1.182,8.511,7.076,9.883,25b3303,2025-06-05 03:00:30.000000000,False,False,False,False
2588,1.882,13.176,12.357,15.971,25b3303,2025-06-05 06:00:34.000000000,False,False,False,False
2589,2.533333333333333,11.818333333333333,9.848666666666668,15.472,25b3303,2025-06-05 09:00:38.666666752,False,False,False,False
2590,3.399,11.923,10.1165,16.099,25b3303,2025-06-05 12:00:39.000000000,False,False,False,False
2591,2.036,16.408,12.959,17.706,25b3303,2025-06-05 15:00:43.000000000,True,True,True,False
2592,0.826,13.196,12.527,14.875,25b3303,2025-06-05 18:00:41.000000000,False,False,False,False
2593,6.209,11.386,7.612,16.097,25b3303,2025-06-05 21:00:28.000000000,False,False,False,False
2594,2.7755,15.492,12.48,17.259999999999998,25b3303,2025-06-06 00:00:34.500000000,False,True,False,False
2595,2.9615,15.9955,12.7335,17.859,25b3303,2025-06-06 03:00:33.500000000,False,True,False,False
2596,4.3475,13.5415,12.299,19.6485,25b3303,2025-06-06 06:00:40.000000000,False,False,False,False
2597,2.221,16.3735,14.468,17.999000000000002,25b3303,2025-06-06 09:00:43.000000000,True,True,True,False
2598,0.749,10.6345,10.009,11.2585,25b3303,2025-06-06 12:00:43.000000000,False,False,False,False
2599,4.722,10.266,7.548,14.62,25b3303,2025-06-06 15:00:33.000000000,False,False,False,False
2600,3.1345,15.0265,12.976500000000001,17.514499999999998,25b3303,2025-06-06 18:00:44.500000000,False,True,False,False
2601,3.5765000000000002,13.7705,11.012,16.3925,25b3303,2025-06-06 21:00:37.000000000,False,False,False,False
2602,2.7800000000000002,14.215499999999999,11.966999999999999,17.32,25b3303,2025-06-07 00:00:41.500000000,False,True,False,False
2603,2.91,16.6615,11.3995,17.725,25b3303,2025-06-07 03:00:45.500000000,True,True,True,False
2604,2.8725,14.7325,12.056000000000001,17.785,25b3303,2025-06-07 06:00:43.000000000,False,True,False,False
2605,3.9935,14.507000000000001,10.4345,16.918,25b3303,2025-06-07 09:00:44.000000000,False,True,False,False
2606,2.4465,14.318,12.0725,17.9895,25b3303,2025-06-07 12:00:47.000000000,False,True,False,False
2607,1.3755000000000002,8.736,7.865500000000001,12.3975,25b3303,2025-06-07 15:00:41.500000000,False,False,False,False
2608,1.63,11.424,10.6255,14.883,25b3303,2025-06-07 18:00:36.000000000,False,False,False,False
2609,2.8249999999999997,10.202,7.7405,14.705,25b3303,2025-06-07 21:00:42.000000000,False,False,False,False
2610,3.019,11.650500000000001,9.897,15.16,25b3303,2025-06-08 00:00:43.500000000,False,False,False,False
2611,4.1775,15.461,13.348500000000001,20.7395,25b3303,2025-06-08 03:00:42.500000000,False,True,False,False
2612,3.9675000000000002,12.2035,10.1655,18.518,25b3303,2025-06-08 06:00:43.000000000,False,False,False,False
2613,2.498,15.191500000000001,12.7195,17.4155,25b3303,2025-06-08 09:00:41.500000000,False,True,False,False
2614,2.091,13.592,12.572,17.29,25b3303,2025-06-08 12:00:39.000000000,False,False,False,False
2615,1.607,12.441500000000001,10.3315,13.655999999999999,25b3303,2025-06-08 15:00:42.500000000,False,False,False,False
2616,2.6435,12.1945,10.1705,15.681000000000001,25b3303,2025-06-08 18:00:43.000000000,False,False,False,False
2617,3.0505,13.4085,10.49,15.6035,25b3303,2025-06-08 21:00:39.000000000,False,False,False,False
2618,2.5355,16.177500000000002,13.5905,18.064,25b3303,2025-06-09 00:00:44.500000000,False,True,False,False
2619,5.5715,13.348,8.620999999999999,17.757,25b3303,2025-06-09 03:00:39.000000000,False,False,False,False
2620,3.4135,12.469999999999999,10.4235,17.4285,25b3303,2025-06-09 06:00:41.000000000,False,False,False,False
2621,3.0575,13.333,10.6815,17.625,25b3303,2025-06-09 09:00:43.000000000,False,False,False,False
2622,4.9195,10.057500000000001,8.493500000000001,17.8085,25b3303,2025-06-09 12:00:41.000000000,False,False,False,False
2623,1.9925,9.554,7.5555,13.222,25b3303,2025-06-09 15:00:40.500000000,False,False,False,False
2624,6.372,14.214500000000001,8.2225,19.512500000000003,25b3303,2025-06-09 18:00:43.500000000,False,True,False,False
2625,2.7995,10.5685,8.4255,14.374500000000001,25b3303,2025-06-09 21:00:42.500000000,False,False,False,False
2626,1.5825,11.802,10.322500000000002,15.503499999999999,25b3303,2025-06-10 00:00:40.000000000,False,False,False,False
2627,3.6355,13.453,10.0855,16.894,25b3303,2025-06-10 03:00:44.000000000,False,False,False,False
2628,3.546,10.896,8.0705,16.707,25b3303,2025-06-10 06:00:41.000000000,False,False,False,False
2629,1.258,10.856,9.8355,11.8835,25b3303,2025-06-10 09:00:46.500000000,False,False,False,False
2630,2.102,16.365,9.412,17.275,25b3303,2025-06-10 12:00:33.000000000,True,True,True,False
2631,2.335,11.485,9.789,13.568000000000001,25b3303,2025-06-10 15:00:41.500000000,False,False,False,False
2632,1.774,8.708,7.516,12.544,25b3303,2025-06-10 18:00:40.000000000,False,False,False,False
2633,1.2650000000000001,10.875,9.9405,12.748000000000001,25b3303,2025-06-10 21:00:40.000000000,False,False,False,False
2634,3.2245,15.1565,12.3055,19.4375,25b3303,2025-06-11 00:00:40.500000000,False,True,False,False
2635,5.37,16.3905,11.0525,21.107,25b3303,2025-06-11 03:00:46.500000000,True,True,True,False
2636,1.2630000000000001,11.7735,10.329,13.6375,25b3303,2025-06-11 06:00:43.500000000,False,False,False,False
2637,3.421,15.344999999999999,12.817,20.53,25b3303,2025-06-11 09:00:45.500000000,False,True,False,False
2638,2.2605,13.2225,12.343,16.445999999999998,25b3303,2025-06-11 12:00:45.000000000,False,False,False,False
2639,0.82,10.8915,10.6745,12.7175,25b3303,2025-06-11 15:00:44.500000000,False,False,False,False
2640,1.7280000000000002,12.809999999999999,10.817499999999999,15.203,25b3303,2025-06-11 18:03:45.000000000,False,False,False,False
2641,3.2634999999999996,9.245999999999999,7.4215,15.649000000000001,25b3303,2025-06-11 21:00:41.000000000,False,False,False,False
2642,3.1355,12.8305,8.5875,15.254,25b3303,2025-06-12 00:00:39.000000000,False,False,False,False
2643,3.304,13.312999999999999,11.077,18.6195,25b3303,2025-06-12 03:00:39.500000000,False,False,False,False
2644,2.577,13.8305,11.8385,17.6615,25b3303,2025-06-12 06:00:40.000000000,False,False,False,False
2645,2.8474999999999997,12.2125,10.153,16.277,25b3303,2025-06-12 09:00:39.000000000,False,False,False,False
2646,3.206,17.054000000000002,15.313,21.4405,25b3303,2025-06-12 12:00:41.000000000,True,True,True,False
2647,1.494,13.188,11.862,14.763,25b3303,2025-06-12 15:00:31.000000000,False,False,False,False
2648,5.013999999999999,16.145,11.408000000000001,21.517,25b3303,2025-06-12 18:00:40.500000000,False,True,False,False
2649,2.759,11.207,7.594,15.446,25b3303,2025-06-12 21:00:31.000000000,False,False,False,False
2650,4.0765,12.8655,11.0825,20.9145,25b3303,2025-06-13 00:00:41.500000000,False,False,False,False
2651,0.546,12.751,12.287,13.643,25b3303,2025-06-13 03:00:26.000000000,False,False,False,False
2652,4.25,8.717,7.933,16.554,25b3303,2025-06-13 06:00:29.000000000,False,False,False,False
2653,3.998,12.775500000000001,11.005,18.689,25b3303,2025-06-13 09:00:40.000000000,False,False,False,False
2654,2.436,11.3315,9.864,14.498999999999999,25b3303,2025-06-13 12:00:47.500000000,False,False,False,False
2655,2.898,15.149000000000001,13.05,19.993000000000002,25b3303,2025-06-13 15:00:34.500000000,False,True,False,False
2656,1.2850000000000001,10.927,10.0955,12.908999999999999,25b3303,2025-06-13 18:00:47.000000000,False,False,False,False
2657,2.058,13.174,12.396,16.672,25b3303,2025-06-13 21:00:37.000000000,False,False,False,False
2658,2.083,13.125499999999999,12.2295,16.438499999999998,25b3303,2025-06-14 00:00:43.000000000,False,False,False,False
